BRIG_MODEL_U10_15_1;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;Canadian Vickers Whirlwind;;;x
BRIG_MODEL_U10_15_2;Avro Reaper;Avro Reaper;Avro Reaper;Avro Reaper;Avro Reaper;Avro Reaper;Avro Reaper;Avro Reaper;;;x
BRIG_MODEL_U10_15_3;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;North American Mustang Mk.X;;;x
BRIG_MODEL_U10_15_4;North American Mustang Mk.XI;North American Mustang Mk.XI;North American Mustang Mk.XI;North American Mustang Mk.XI;North American Mustang Mk.XI;North American Mustang Mk.XI;North American Mustang Mk.XI;North American Mustang Mk.XI;;;x
BRIG_MODEL_U10_15_5;Martin-Baker MB14;Martin-Baker MB14;Martin-Baker MB14;Martin-Baker MB14;Martin-Baker MB14;Martin-Baker MB14;Martin-Baker MB14;Martin-Baker MB14;;;x
BRIG_MODEL_U10_15_6;CF-100 Canuck;CF-100 Canuck;CF-100 Canuck;CF-100 Canuck;CF-100 Canuck;CF-100 Canuck;CF-100 Canuck;CF-100 Canuck;;;x
BRIG_MODEL_U10_15_7;Canadair CL-13D Sabre;Canadair CL-13D Sabre;Canadair CL-13D Sabre;Canadair CL-13D Sabre;Canadair CL-13D Sabre;Canadair CL-13D Sabre;Canadair CL-13D Sabre;Canadair CL-13D Sabre;;;x
BRIG_MODEL_U10_15_8;CF-105 Arrow;CF-105 Arrow;CF-105 Arrow;CF-105 Arrow;CF-105 Arrow;CF-105 Arrow;CF-105 Arrow;CF-105 Arrow;;;x
BRIG_MODEL_U10_32_0;AFV50 Caiman;AFV50 Caiman;AFV50 Caiman;AFV50 Caiman;AFV50 Caiman;AFV50 Caiman;AFV50 Caiman;AFV50 Caiman;;;x
BRIG_MODEL_U10_32_1;Duplex Drive Grizzly;Duplex Drive Grizzly;Duplex Drive Grizzly;Duplex Drive Grizzly;Duplex Drive Grizzly;Duplex Drive Grizzly;Duplex Drive Grizzly;Duplex Drive Grizzly;;;x
BRIG_MODEL_CHC_1_8;Type 38 10cm;Type 38 10cm;Type 38 10cm;Tipo 38 10cm;Type 38 10cm;Type 38 10cm;;Type 38 10cm;;;X
BRIG_MODEL_CHC_1_9;122mm Type 54;122mm Type 54;122mm Type 54;122mm Type 54;122mm Type 54;122mm Type 54;;15cm sFh 18;;;X
BRIG_MODEL_CHC_1_10;Type 91 10cm;Type 91 10cm;Type 91 10cm;Tipo 91 10cm;Type 91 10cm;Type 91 10cm;;Type 91 10cm;;;X
BRIG_MODEL_CHC_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_CHL_1_4;Canon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;Cañon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;;Canon de 155mm GPF;;;X
BRIG_MODEL_CHL_1_9;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;;105mm M2A1;;;X
BRIG_MODEL_CHL_1_10;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;203mm Howitzer M115;;155mm Howitzer M114;;;X
BRIG_MODEL_COL_1_9;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;;105mm M2A1;;;X
BRIG_MODEL_CRO_1_0;8 cm Feldkanone M. 99;8 cm Feldkanone M. 99;8 cm Feldkanone M. 99;8 cm Feldkanone M. 99;8 cm Feldkanone M. 99;8 cm Feldkanone M. 99;;;;;x
BRIG_MODEL_CRO_1_1;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;;;;;x
BRIG_MODEL_CRO_1_2;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;;;;;x
BRIG_MODEL_CRO_1_3;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;;;;;x
BRIG_MODEL_CSX_1_5;7,5cm M1;7,5cm M1;7,5cm M1;7,5cm M1;7,5cm M1;7,5cm M1;;7,5cm M1;;;X
BRIG_MODEL_CSX_1_7;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;;203mm Howitzer M115;;;X
BRIG_MODEL_CSX_1_8;Type 38 10cm;Type 38 10cm;Type 38 10cm;Tipo 38 10cm;Type 38 10cm;Type 38 10cm;;Type 38 10cm;;;X
BRIG_MODEL_CSX_1_9;122mm Type 54;122mm Type 54;122mm Type 54;122mm Type 54;122mm Type 54;122mm Type 54;;122mm Type 54;;;X
BRIG_MODEL_CSX_1_10;Type 91 10cm;Type 91 10cm;Type 91 10cm;Tipo 91 10cm;Type 91 10cm;Type 91 10cm;;Type 91 10cm;;;X
BRIG_MODEL_CSX_1_11;15,5cm M59 Long Tom;15,5cm M59 Long Tom;15,5cm M59 Long Tom;15,5cm M59 Long Tom;15,5cm M59 Long Tom;15,5cm M59 Long Tom;;15,5cm M59 Long Tom;;;X
BRIG_MODEL_CSX_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_CZE_1_1;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;10 cm M. 14 Feldhaubitze;;;;;x
BRIG_MODEL_CZE_1_2;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;15 cm schwere Feldhaubitze M 14;;;;;x
BRIG_MODEL_CZE_1_3;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;15 cm schwere Feldhaubitze M 15/16;;;;;x
BRIG_MODEL_DEN_1_7;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;203mm Howitzer M115;;203mm Howitzer M115;;;X
BRIG_MODEL_DEN_1_10;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;203mm Howitzer M115;;155mm Howitzer M114;;;X
BRIG_MODEL_ECU_1_9;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;105mm M2A1;;105mm M2A1;;;X
BRIG_MODEL_ECU_1_10;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;155mm Howitzer M114;203mm Howitzer M115;;155mm Howitzer M114;;;X
BRIG_MODEL_ENG_1_0;Ordnance BL 15pdr;Ordnance BL 15pdr;Ordnance BL 15pdr;Artillería BL 15pdr;Ordnance BL 15pdr;Ordnance BL 15pdr;;Ordnance BL 15pdr;;;X
BRIG_MODEL_ENG_1_1;Ordnance QF 4.5inch;Ordnance QF 4.5inch;Ordnance QF 4.5inch;Artillería QF 4.5inch;Ordnance QF 4.5inch;Ordnance QF 4.5inch;;Ordnance QF 4.5inch;;;X
BRIG_MODEL_ENG_1_2;BL 6inch Mk. VII;BL 6inch Mk. VII;BL 6inch Mk. VII;BL 6inch Mk. VII;BL 6inch Mk. VII;BL 6inch Mk. VII;;BL 6inch Mk. VII;;;X
BRIG_MODEL_ENG_1_3;BL 8inch Mk. VI;BL 8inch Mk. VI;BL 8inch Mk. VI;BL 8inch Mk. VI;BL 8inch Mk. VI;BL 8inch Mk. VI;;BL 8inch Mk. VI ;;;X
BRIG_MODEL_ENG_1_4;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;BL 6inch Mk. XIX;;BL 6inch Mk. XIX;;;X
BRIG_MODEL_ENG_1_5;Ordnance QF 18pdr Mk II;Ordnance QF 18pdr Mk II;Ordnance QF 18pdr Mk II;Artillería QF 18pdr Mk II;Ordnance QF 18pdr Mk II;Ordnance QF 18pdr Mk II;;Ordnance QF 18pdr Mk II;;;X
BRIG_MODEL_ENG_1_6;;;;;;;;;;;X
BRIG_MODEL_ENG_1_7;;;;;;;;;;;X
BRIG_MODEL_ENG_1_8;Ordnance QF 18pdr Mk IV;Ordnance QF 18pdr Mk IV;Ordnance QF 18pdr Mk IV;Artillería QF 18pdr Mk IV;Ordnance QF 18pdr Mk IV;Ordnance QF 18pdr Mk IV;;Ordnance QF 18pdr Mk IV;;;X
BRIG_MODEL_ENG_1_9;Ordnance QF 25pdr;Ordnance QF 25pdr;Ordnance QF 25pdr;Artillería QF 25pdr;Ordnance QF 25pdr;Ordnance QF 25pdr;;Ordnance QF 25pdr;;;X
BRIG_MODEL_ENG_1_10;BL 4,5inch;BL 4,5inch;BL 4,5inch;BL 4,5inch;BL 4,5inch;BL 4,5inch;;BL 4,5inch;;;X
BRIG_MODEL_ENG_1_11;155mm Howitzer;155mm Howitzer;155mm Howitzer;155mm Howitzer;155mm Howitzer;155mm Howitzer;;155mm Howitzer;;;X
BRIG_MODEL_ENG_2_0;Birch;Birch;Birch;Birch;Birch;Birch;;Birch;;;X
BRIG_MODEL_ENG_2_1;Bishop;Bishop;Bishop;Obispo;Bishop;Bishop;;Bishop;;;X
BRIG_MODEL_ENG_2_2;M7 Priest;M7 Priest;M7 Priest;M7 Priest;M7 Priest;M7 Priest;;M7 Priest;;;X
BRIG_MODEL_ENG_2_3;25pdr SP. Sexton;25pdr SP. Sexton;25pdr SP. Sexton;Sacristán;25pdr SP. Sexton;25pdr SP. Sexton;;25pdr SP. Sexton;;;X
BRIG_MODEL_ENG_2_4;M40 GMC;M40 GMC;M40 GMC;M40 GMC;M40 GMC;M40 GMC;;M40 GMC;;;X
BRIG_MODEL_ENG_2_5;;;;;;;;;;;X
BRIG_MODEL_ENG_2_6;;;;;;;;;;;X
BRIG_MODEL_ENG_2_7;M107 GMC;M107 GMC;M107 GMC;M107 GMC;M107 GMC;M107 GMC;;M107 GMC;;;X
BRIG_MODEL_ENG_10_0;Motor War Car;Motor War Car;Motor War Car;Motor War Car;Motor War Car;Motor War Car;;Motor War Car;;;X
BRIG_MODEL_ENG_10_1;Rolls-Royce Armoured Car;Rolls-Royce Armoured Car;Rolls-Royce Armoured Car;Rolls-Royce Armoured Car;Rolls-Royce Armoured Car;Rolls-Royce Armoured Car;;Rolls-Royce Armoured Car;;;X
BRIG_MODEL_ENG_10_2;Lanchester 6x4 Armoured Car;Lanchester 6x4 Armoured Car;Lanchester 6x4 Armoured Car;Lanchester 6x4 Armoured Car;Lanchester 6x4 Armoured Car;Lanchester 6x4 Armoured Car;;Lanchester 6x4 Armoured Car;;;X
BRIG_MODEL_ENG_10_3;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;;Carden-Loyd Mk.VI;;;X
BRIG_MODEL_ENG_10_5;Humber Scout Car;Humber Scout Car;Humber Scout Car;Humber Scout Car;Humber Scout Car;Humber Scout Car;;Humber Scout Car;;;X
BRIG_MODEL_ENG_10_6;AEC Armoured Car Mk. III;AEC Armoured Car Mk. III;AEC Armoured Car Mk. III;AEC Armoured Car Mk. III;AEC Armoured Car Mk. III;AEC Armoured Car Mk. III;;AEC Armoured Car Mk. III;;;X
BRIG_MODEL_ENG_10_7;Ferret armoured car;Ferret armoured car;Ferret armoured car;Ferret armoured car;Ferret armoured car;Wóz pancerny Ferret;;Ferret armoured car;;;X
BRIG_MODEL_ENG_10_8;FV601 Saladin;FV601 Saladin;FV601 Saladin;FV601 Saladin;FV601 Saladin;FV601 Saladin;;FV601 Saladin;;;X
BRIG_MODEL_ENG_11_0;13pdr AA Gun;13pdr AA Gun;13pdr AA Gun;13pdr AA Gun;13pdr AA Gun;13pdr AA Gun;13pdr AA Gun;13pdr AA Gun;;;X
BRIG_MODEL_ENG_17_0;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;QF 2 pounder naval gun Mk.VIII;;;X
BRIG_MODEL_ENG_17_1;QF 40 mm Mark IV;QF 40 mm Mark IV;QF 40 mm Mark IV;QF 40 mm Mark IV;QF 40 mm Mark IV;QF 40 mm Mark IV;QF 40 mm Mark IV;QF 40 mm Mark IV;;;X
BRIG_MODEL_ENG_17_2;QF 40 mm Mark V;QF 40 mm Mark V;QF 40 mm Mark V;QF 40 mm Mark V;QF 40 mm Mark V;QF 40 mm Mark V;QF 40 mm Mark V;QF 40 mm Mark V;;;X
BRIG_MODEL_ENG_17_3;QF 40 mm Mark VI;QF 40 mm Mark VI;QF 40 mm Mark VI;QF 40 mm Mark VI;QF 40 mm Mark VI;QF 40 mm Mark VI;QF 40 mm Mark VI;QF 40 mm Mark VI;;;X
BRIG_MODEL_ENG_17_4;QF 40 mm Mark VII;QF 40 mm Mark VII;QF 40 mm Mark VII;QF 40 mm Mark VII;QF 40 mm Mark VII;QF 40 mm Mark VII;QF 40 mm Mark VII;QF 40 mm Mark VII;;;X
BRIG_MODEL_ENG_17_5;QF 40 mm Mark IX;QF 40 mm Mark IX;QF 40 mm Mark IX;QF 40 mm Mark IX;QF 40 mm Mark IX;QF 40 mm Mark IX;QF 40 mm Mark IX;QF 40 mm Mark IX;;;X
BRIG_MODEL_ENG_22_0;QF 3 inch 20 cwt;QF 3 inch 20 cwt;QF 3 inch 20 cwt;QF 3 inch 20 cwt;QF 3 inch 20 cwt;QF 3 inch 20 cwt;QF 3 inch 20 cwt;QF 3 inch 20 cwt;;;X
BRIG_MODEL_ENG_22_1;QF 4.5 inch Mk I;QF 4.5 inch Mk I;QF 4.5 inch Mk I;QF 4.5 inch Mk I;QF 4.5 inch Mk I;QF 4.5 inch Mk I;QF 4.5 inch Mk I;QF 4.5 inch Mk I;;;X
BRIG_MODEL_FIN_1_0;Canon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;Cañon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;;Canon de 75 mle 1897;;;X
BRIG_MODEL_FIN_1_1;Ordnance QF 4.5inch;Ordnance QF 4.5inch;Ordnance QF 4.5inch;Artillería QF 4.5inch;Ordnance QF 4.5inch;Ordnance QF 4.5inch;;Ordnance QF 4.5inch;;;X
BRIG_MODEL_FIN_1_3;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Cañon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;;Canon de 155 C mle 1917;;;X
BRIG_MODEL_FIN_1_5;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;;21cm Mörser 16;;;X
BRIG_MODEL_FIN_1_6;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;;10,5cm leFh 18;;;X
BRIG_MODEL_FIN_1_9;15cm sFh 18;15cm sFh 18;15cm sFh 18;15cm sFh 18;15cm sFh 18;15cm sFh 18;;15cm sFh 18;;;X
BRIG_MODEL_FIN_1_13;12,2cm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;122 mm howitzer D-30;;X
BRIG_MODEL_FIN_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_FRA_1_0;Canon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;Cañon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;;Canon de 75 mle 1897;;;X
BRIG_MODEL_FRA_1_1;Canon de 75 mle 1912;Canon de 75 mle 1912;Canon de 75 mle 1912;Cañon de 75 mle 1912;Canon de 75 mle 1912;Canon de 75 mle 1912;;Canon de 75 mle 1912;;;X
BRIG_MODEL_FRA_1_2;Canon de 105 mle 1913;Canon de 105 mle 1913;Canon de 105 mle 1913;Cañon de 105 mle 1913;Canon de 105 mle 1913;Canon de 105 mle 1913;;Canon de 105 mle 1913;;;X
BRIG_MODEL_FRA_1_3;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Cañon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;;Canon de 155 C mle 1917;;;X
BRIG_MODEL_FRA_1_4;Canon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;Cañon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;;Canon de 155mm GPF;;;X
BRIG_MODEL_FRA_1_5;;;;;;;;;;;X
BRIG_MODEL_FRA_1_6;;;;;;;;;;;X
BRIG_MODEL_FRA_1_7;Canon de 105 Mle 1935;Canon de 105 Mle 1935;Canon de 105 Mle 1935;Cañon de 105 Mle 1935;Canon de 105 Mle 1935;Canon de 105 Mle 1935;;Canon de 105 Mle 1935;;;X
BRIG_MODEL_FRA_1_8;;;;;;;;;;;X
BRIG_MODEL_FRA_1_9;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;;Canon de 194 Mle GPF;;;X
BRIG_MODEL_FRA_1_10;;;;;;;;;;;X
BRIG_MODEL_FRA_1_11;;;;;;;;;;;X
BRIG_MODEL_FRA_1_12;Obusier de 155 mm Modèle 50;Obusier de 155 mm Modèle 50;Obusier de 155 mm Modèle 50;Obusier de 155 mm Modèle 50;Obusier de 155 mm Modèle 50;Obusier de 155 mm Modèle 50;Obusier de 155 mm Modèle 50;;;;X
BRIG_MODEL_FRA_1_13;;;;;;;;;;;X
BRIG_MODEL_FRA_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_FRA_8_0;Schneider CA1;Schneider CA1;Schneider CA1;Schneider CA1;Schneider CA1;Schneider CA1;;Schneider CA1;;;X
BRIG_MODEL_FRA_10_0;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;Charron-Girardot-Voigt 1902;;;X
BRIG_MODEL_FRA_10_1;Peugeot Armored Car;Peugeot Armored Car;Peugeot Armored Car;Coche Blindado Peugeot;Peugeot Armored Car;Peugeot Armored Car;;Peugeot Armored Car;;;X
BRIG_MODEL_FRA_10_2;/SAF S.750;;;;;;;;;;X
BRIG_MODEL_FRA_10_3;AMC Schneider P 16;AMC Schneider P 16;AMC Schneider P 16;AMC Schneider P 16;AMC Schneider P 16;AMC Schneider P 16;;AMC Schneider P 16;;;X
BRIG_MODEL_FRA_10_4;Panhard 178;Panhard 178;Panhard 178;Panhard 178;Panhard 178;Panhard 178;;Panhard 178;;;X
BRIG_MODEL_FRA_10_5;Panhard 201;Panhard 201;Panhard 201;Panhard 201;Panhard 201;Panhard 201;;Panhard 201;;;X
BRIG_MODEL_FRA_10_6;EBR-75;EBR-75;EBR-75;EBR-75;EBR-75;EBR-75;;EBR-75;;;X
BRIG_MODEL_FRA_10_7;Panhard AML;Panhard AML;Panhard AML;Panhard AML;Panhard AML;Panhard AML;;Panhard AML;;;X
BRIG_MODEL_FRA_11_0;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;Canon 75mm mle1897 Anti-Aerien;;;X
BRIG_MODEL_FRA_11_2;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;13.2 mm CA mle 1930/;;;X
BRIG_MODEL_GER_1_0;7,7cm FK 96;7,7cm FK 96;7,7cm FK 96;7,7cm FK 96;7,7cm FK 96;7,7cm FK 96;;7,7cm FK 96;;;X
BRIG_MODEL_GER_1_1;15cm sFh 13;15cm sFh 13;15cm sFh 13;15cm sFh 13;15cm sFh 13;15cm sFh 13;;15cm sFh 13;;;X
BRIG_MODEL_GER_1_2;10,5 cm leFh 16;10,5cm leFh 16;10,5cm leFh 16;10,5cm leFh 16;10,5cm leFh 16;10,5 cm leFh 16;;10,5cm leFh 16;;;X
BRIG_MODEL_GER_1_3;15cm K 16;15cm K 16;15cm K 16;15cm K 16;15cm K 16;15cm K 16;;15cm K 16;;;X
BRIG_MODEL_GER_1_4;17cm SK;17cm SK;17cm SK;17cm SK;17cm SK;17cm SK;;17cm SK;;;X
BRIG_MODEL_GER_1_5;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;21cm Mörser 16;;21cm Mörser 16;;;X
BRIG_MODEL_GER_1_6;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;10,5cm leFh 18;;10,5cm leFh 18;;;X
BRIG_MODEL_GER_1_7;7,5cm IG 18;7,5cm IG 18;7,5cm IG 18;7,5cm IG 18;7,5cm IG 18;7,5cm IG 18;;7,5cm IG 18;;;X
BRIG_MODEL_GER_1_8;10,5cm LeFh 18;10,5cm LeFh 18;10,5cm LeFh 18;10,5cm LeFh 18;10,5cm LeFh 18;10,5cm LeFh 18;;10,5cm LeFh 18;;;X
BRIG_MODEL_GER_1_9;15cm sFh 18;15cm sFh 18;15cm sFh 18;15cm sFh 18;15cm sFh 18;15cm sFh 18;;15cm sFh 18;;;X
BRIG_MODEL_GER_1_10;15cm K 39;15cm K 39;15cm K 39;15cm K 39;15cm K 39;15cm K 39;;15cm K 39;;;X
BRIG_MODEL_GER_1_11;17cm K 18;17cm K 18;17cm K 18;17cm K 18;17cm K 18;17cm K 18;;17cm K 18;;;X
BRIG_MODEL_GER_1_12;24cm K 3;24cm K 3;24cm K 3;24cm K 3;24cm K 3;24cm K 3;;24cm K 3;;;X
BRIG_MODEL_GER_1_13;10,5cm M1 Howitzer;10,5cm M1 Howitzer;10,5cm M1 Howitzer;10,5cm M1 Howitzer;10,5cm M1 Howitzer;10,5cm M1 Howitzer;;10,5cm M1 Howitzer;;;X
BRIG_MODEL_GER_2_0;PzStK.I 'Uhlan';PzStK.I 'Uhlan';PzStK.I 'Uhlan';PzStK.I 'Uhlan';PzStK.I 'Uhlan';PzStK.I 'Uhlan';;PzStK.I 'Uhlan';;;X
BRIG_MODEL_GER_2_1;PzStK.Ic 'Uhlan-3';PzStK.Ic 'Uhlan-3';PzStK.Ic 'Uhlan-3';PzStK.Ic 'Uhlan-3';PzStK.Ic 'Uhlan-3';PzStK.Ic 'Uhlan-3';;PzStK.Ic 'Uhlan-3';;;X
BRIG_MODEL_GER_2_2;PzStK.II 'Jäger';PzStK.II 'Jäger';PzStK.II 'Jäger';PzStK.II 'Jäger';PzStK.II 'Jäger';PzStK.II 'Jäger';;PzStK.II 'Jäger';;;X
BRIG_MODEL_GER_2_3;PzStK.III 'Husar';PzStK.III 'Husar';PzStK.III 'Husar';PzStK.III 'Husar';PzStK.III 'Husar';PzStK.III 'Husar';;PzStK.III 'Husar';;;X
BRIG_MODEL_GER_2_4;PzStK.IV 'Ritter';PzStK.IV 'Ritter';PzStK.IV 'Ritter';PzStK.IV 'Ritter';PzStK.IV 'Ritter';PzStK.IV 'Ritter';;PzStK.IV 'Ritter';;;X
BRIG_MODEL_GER_2_5;PzStK.V 'Scharfschütze';PzStK.V 'Scharfschütze';PzStK.V 'Scharfschütze';PzStK.V 'Scharfschütze';PzStK.V 'Scharfschütze';PzStK.V 'Scharfschütze';;PzStK.V 'Scharfschütze';;;X
BRIG_MODEL_GER_2_6;PzStK.VI 'Schutzengel';PzStK.VI 'Schutzengel';PzStK.VI 'Schutzengel';PzStK.VI 'Schutzengel';PzStK.VI 'Schutzengel';PzStK.VI 'Schutzengel';;PzStK.VI 'Schutzengel';;;X
BRIG_MODEL_GER_5_0;StPzWg A7V-U;StPzWg A7V-U;StPzWg A7V-U;StPzWg A7V-U;StPzWg A7V-U;StPzWg A7V-U;;StPzWg A7V-U;;;X
BRIG_MODEL_GER_5_2;KvPzWg P.I 'Eisenblitz';KvPzWg P.I 'Eisenblitz';KvPzWg P.I 'Eisenblitz';KvPzWg P.I 'Eisenblitz';KvPzWg P.I 'Eisenblitz';KvPzWg P.I 'Eisenblitz';;KvPzWg P.I 'Eisenblitz';;;X
BRIG_MODEL_GER_5_3;KvPzWg P.II 'Donnerschlag';KvPzWg P.II 'Donnerschlag';KvPzWg P.II 'Donnerschlag';KvPzWg P.II 'Donnerschlag';KvPzWg P.II 'Donnerschlag';KvPzWg P.II 'Donnerschlag';;KvPzWg P.II 'Donnerschlag';;;X
BRIG_MODEL_GER_5_4;KvPzWg P.IId 'Donnerschlag-4';KvPzWg P.IId 'Donnerschlag-4';KvPzWg P.IId 'Donnerschlag-4';KvPzWg P.IId 'Donnerschlag-4';KvPzWg P.IId 'Donnerschlag-4';KvPzWg P.IId 'Donnerschlag-4';;KvPzWg P.IId 'Donnerschlag-4';;;X
BRIG_MODEL_GER_5_5;KvPzWg P.IIIf 'Kriegsengel-6';KvPzWg P.IIIf 'Kriegsengel-6';KvPzWg P.IIIf 'Kriegsengel-6';KvPzWg P.IIIf 'Kriegsengel-6';KvPzWg P.IIIf 'Kriegsengel-6';KvPzWg P.IIIf 'Kriegsengel-6';;KvPzWg P.IIIf 'Kriegsengel-6';;;X
BRIG_MODEL_GER_5_6;KvPzWg P.IV 'Walküre';KvPzWg P.IV 'Walküre';KvPzWg P.IV 'Walküre';KvPzWg P.IV 'Walküre';KvPzWg P.IV 'Walküre';KvPzWg P.IV 'Walküre';;KvPzWg P.IV 'Walküre';;;X
BRIG_MODEL_GER_5_7;PzKpfw P.V 'Carl von Clausewitz';PzKpfw P.V 'Carl von Clausewitz';PzKpfw P.V 'Carl von Clausewitz';PzKpfw P.V 'Carl von Clausewitz';PzKpfw P.V 'Carl von Clausewitz';PzKpfw P.V 'Carl von Clausewitz';;PzKpfw P.V 'Carl von Clausewitz';;;X
