##  STRING NAME (do not change!);;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_INFANTRY_04_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_04_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_04_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_05_NAME;1916 Infantry Division;1916 Division d'infanterie;Divisione di Fanteria 1916;División Infantería 1916;Infanteriedivision 1916;Dywizja piechoty 1916;;;;;X
SHORT_TECH_APP_INFANTRY_05_NAME;1916 Infantry;1916 infanterie;Fanteria 1916;Infantería 1916;Infanterie 1916;Piechota 1916;;;;;X
TECH_CMP_INFANTRY_05_1_NAME;Service Rifle;Fusil de service;Fucile di servizio;Rifle de Infantería;Karabiner;Karabin;;;;;X
TECH_CMP_INFANTRY_05_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Pistola de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_05_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_05_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_05_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_06_NAME;1918 Infantry Division;1918 Division d'infanterie;Divisione di Fanteria 1918;División Infantería 1918;Infanteriedivision 1918;Dywizja piechoty 1918;;;;;X
SHORT_TECH_APP_INFANTRY_06_NAME;1918 Infantry;1918 infanterie;Fanteria 1918;Infantería 1918;Infanterie 1918;Piechota 1918;;;;;X
TECH_CMP_INFANTRY_06_1_NAME;Service Rifle;Fusil de service;Fucile di servizio;Rifle de Infantería;Karabiner;Karabin;;;;;X
TECH_CMP_INFANTRY_06_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Pistola de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_06_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_06_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_06_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_07_NAME;1921 Infantry Division;1921 Division d'infanterie;Divisione di Fanteria 1921;División Infantería 1921;Infanteriedivision 1921;Dywizja piechoty 1921;;;;;X
SHORT_TECH_APP_INFANTRY_07_NAME;1921 Infantry;1921 infanterie;Fanteria 1921;Infantería 1921;Infanterie 1921;Piechota 1921;;;;;X
TECH_CMP_INFANTRY_07_1_NAME;Service Rifle;Fusil de service;Fucile di servizio;Rifle de Infantería;Karabiner;Karabin;;;;;X
TECH_CMP_INFANTRY_07_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Pistola de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_07_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_07_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_07_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_08_NAME;1926 Infantry Division;1926 Division d'infanterie;Divisione di Fanteria 1926;División Infantería 1926;Infanteriedivision 1926;Dywizja piechoty 1926;;;;;X
SHORT_TECH_APP_INFANTRY_08_NAME;1926 Infantry;1926 infanterie;Fanteria 1926;Infantería 1926;Infanterie 1926;Piechota 1926;;;;;X
TECH_CMP_INFANTRY_08_1_NAME;Machine Pistol;Pistolet Mitrailleur;Fucile automatico;Subfusil;Maschinenpistole;Karabin;;;;;X
TECH_CMP_INFANTRY_08_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_08_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_08_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_08_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_09_NAME;1931 Infantry Division;1931 Division d'infanterie;Divisione di Fanteria 1931;División Infantería 1931;Infanteriedivision 1931;Dywizja piechoty 1931;;;;;X
SHORT_TECH_APP_INFANTRY_09_NAME;1931 Infantry;1931 infanterie;Fanteria 1931;Infantería 1931;Infanterie 1931;Piechota 1931;;;;;X
TECH_CMP_INFANTRY_09_1_NAME;Machine Pistol;Pistolet Mitrailleur;Fucile automatico;Subfusil;Maschinenpistole;Karabin;;;;;X
TECH_CMP_INFANTRY_09_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_09_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_09_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_09_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_10_NAME;1936 Infantry Division;1936 Division d'infanterie;Divisione di Fanteria 1936;División Infantería 1936;Infanteriedivision 1936;Dywizja piechoty 1936;;;;;X
SHORT_TECH_APP_INFANTRY_10_NAME;1936 Infantry;1936 infanterie;Fanteria 1936;Infantería 1936;Infanterie 1936;Piechota 1936;;;;;X
TECH_CMP_INFANTRY_10_1_NAME;Submachine gun;Pistolet Mitrailleur;Fucile automatico;Subfusil;Maschinenpistole;Karabin;;;;;X
TECH_CMP_INFANTRY_10_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_10_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_10_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_10_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_11_NAME;1939 Infantry Division;1939 Division d'infanterie;Divisione di Fanteria 1939;División Infantería 1939;Infanteriedivision 1939;Dywizja piechoty 1939;;;;;X
SHORT_TECH_APP_INFANTRY_11_NAME;1939 Infantry;1939 infanterie;Fanteria 1939;Infantería 1939;Infanterie 1939;Piechota 1939;;;;;X
TECH_CMP_INFANTRY_11_1_NAME;Submachine gun;Fusil d'assaut;Fucile d'assalto;Rifle de Asalto;Sturmgewehr;Karabin;;;;;X
TECH_CMP_INFANTRY_11_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_11_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_11_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_11_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_12_NAME;1942 Infantry Division;1942 Division d'infanterie;Divisione di Fanteria 1942;División Infantería 1942;Infanteriedivision 1942;Dywizja piechoty 1942;;;;;X
SHORT_TECH_APP_INFANTRY_12_NAME;1942 Infantry;1942 infanterie;Fanteria 1942;Infantería 1942;Infanterie 1942;Piechota 1942;;;;;X
TECH_CMP_INFANTRY_12_1_NAME;Assault Rifle;Fusil d'assaut;Fucile d'assalto;Rifle de Asalto;Sturmgewehr;Karabin;;;;;X
TECH_CMP_INFANTRY_12_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_12_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_12_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_12_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_13_NAME;1945 Infantry Division;1945 Division d'infanterie;Divisione di Fanteria 1945;División Infantería 1945;Infanteriedivision 1945;Dywizja piechoty 1945;;;;;X
SHORT_TECH_APP_INFANTRY_13_NAME;1945 Infantry;1945 infanterie;Fanteria 1945;Infantería 1945;Infanterie 1945;Piechota 1945;;;;;X
TECH_CMP_INFANTRY_13_1_NAME;Assault Rifle;Fusil d'assaut;Fucile d'assalto;Rifle de Asalto;Sturmgewehr;Karabin;;;;;X
TECH_CMP_INFANTRY_13_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_13_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_13_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_13_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_14_NAME;1948 Infantry Division;1948 Division d'infanterie;Divisione di Fanteria 1948;División Infantería 1948;Infanteriedivision 1948;Dywizja piechoty 1948;;;;;X
SHORT_TECH_APP_INFANTRY_14_NAME;1948 Infantry;1948 infanterie;Fanteria 1948;Infantería 1948;Infanterie 1948;Piechota 1948;;;;;X
TECH_CMP_INFANTRY_14_1_NAME;Assault Rifle;Fusil d'assaut;Fucile d'assalto;Rifle de Asalto;Sturmgewehr;Karabin;;;;;X
TECH_CMP_INFANTRY_14_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_14_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_14_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_14_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_15_NAME;1951 Infantry Division;1951 Division d'infanterie;Divisione di Fanteria 1951;División Infantería 1951;Infanteriedivision 1951;Dywizja piechoty 1951;;;;;X
SHORT_TECH_APP_INFANTRY_15_NAME;1951 Infantry;1951 infanterie;Fanteria 1951;Infantería 1951;Infanterie 1951;Piechota 1951;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_300_NAME;1954 Infantry Division;1954 Division d'infanterie;Divisione di Fanteria 1954;División Infantería 1954;Infanteriedivision 1954;Dywizja piechoty 1954;;;;;X
SHORT_TECH_APP_INFANTRY_300_NAME;1954 Infantry;1954 infanterie;Fanteria 1954;Infantería 1954;Infanterie 1954;Piechota 1954;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_301_NAME;1958 Infantry Division;1958 Division d'infanterie;Divisione di Fanteria 1958;División Infantería 1958;Infanteriedivision 1958;Dywizja piechoty 1958;;;;;X
SHORT_TECH_APP_INFANTRY_301_NAME;1958 Infantry;1958 infanterie;Fanteria 1958;Infantería 1958;Infanterie 1958;Piechota 1958;;;;;X
TECH_CMP_INFANTRY_15_1_NAME_DEPRECATED;Assault Rifle;Fusil d'assaut;Fucile d'assalto;Rifle de Asalto;Sturmgewehr;Karabin;;;;;X
TECH_CMP_INFANTRY_15_2_NAME_DEPRECATED;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_15_3_NAME_DEPRECATED;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_15_4_NAME_DEPRECATED;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_15_5_NAME_DEPRECATED;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_302_NAME;1962 Infantry Division;1962 Division d'infanterie;Divisione di Fanteria 1962;División Infantería 1962;Infanteriedivision 1962;Dywizja piechoty 1962;;;;;X
SHORT_TECH_APP_INFANTRY_302_NAME;1962 Infantry;1962 infanterie;Fanteria 1962;Infantería 1962;Infanterie 1962;Piechota 1962;;;;;X
TECH_CMP_INFANTRY_15_1_NAME;Assault Rifle;Fusil d'assaut;Fucile d'assalto;Rifle de Asalto;Sturmgewehr;Karabin;;;;;X
TECH_CMP_INFANTRY_15_2_NAME;Infantry Gun;Infanterie Arme à feu;Armi della fanteria;Rifle de Infantería;Infanteriegeschütz;Broñ piechoty;;;;;X
TECH_CMP_INFANTRY_15_3_NAME;Signal Command System;Système de commandement des signaux;Sistema segnalazione di comando;Sistema de Comunicaciones;Kommunikationssysteme;System dowodzenia sygna³owego;;;;;X
TECH_CMP_INFANTRY_15_4_NAME;Ammunition, Grenades, and Mines;Munitions, des grenades, et des Mines;Munizioni, granate e mine;Municiones, Granadas y  Minas;Munition und Kampfmittel;Amunicja, granaty i miny;;;;;X
TECH_CMP_INFANTRY_15_5_NAME;Infantry Training;Formation de l'Infanterie;Addestramento fanteria;Entrenamiento de Infantería;Ausbildung;Trening piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_16_NAME;1870 Mountain Infantry Division;1870 Division d'infanterie légère;Divisione di Fanteria leggera 1870;División Infantería Ligera 1870;Leichte Infanterie Division 1870;Lekka Dywizja piechoty 1870;;;;;X
SHORT_TECH_APP_INFANTRY_16_NAME;1870 Mtn. Infantry;1870 infanterie légère;Fanteria Legg. 1870;Infantería Ligera 1870;L. Infantrie 1870;L. Piechota 1870;;;;;X
TECH_CMP_INFANTRY_16_1_NAME;Light Terrain Equipment;Équipement de terrain léger;Equipaggiamento leggero;Equipo de Tierra Ligero;L. Geländeausrüstung;Lekkie wyposa¿enie terenowe;;;;;X
TECH_CMP_INFANTRY_16_2_NAME;Light Battle Equipment;Équipement de combat léger;Equipaggiamento bellico leggero;Equipo de Combate Ligero;L. Kampfausrüstung;Lekkie wyposa¿enie bitewne;;;;;X
TECH_CMP_INFANTRY_16_3_NAME;Light Weaponry;Armement léger;Armi leggere;Armamento Ligero;L. Bewaffnung;Lekkie uzbrojenie;;;;;X
TECH_CMP_INFANTRY_16_4_NAME;Light Infantry Training;Formation d'infanterie légère;Addestramento fanteria legg.;Entrenamiento de Infantería Ligera;L. Infantrie Ausbldung;Trening lekkiej piechoty;;;;;X
TECH_CMP_INFANTRY_16_5_NAME;Light Infantry Tactics;Tactiques de l'infanterie légère;Tattiche di fanteria legg.;Tácticas de Infantería Ligera;L. Infanterie Taktik;Taktyka lekkiej piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_17_NAME;1897 Mountain Infantry Division;1897 Division d'infanterie légère;Divisione di Fanteria leggera 1897;División Infantería Ligera 1897;Leichte Infanterie Division 1897;Lekka Dywizja piechoty 1897;;;;;X
SHORT_TECH_APP_INFANTRY_17_NAME;1897 Mtn. Infantry;1897 infanterie légère;Fanteria Legg. 1897;Infantería Ligera 1897;L. Infantrie 1897;L. Piechota 1897;;;;;X
TECH_CMP_INFANTRY_17_1_NAME;Light Terrain Equipment;Équipement de terrain léger;Equipaggiamento leggero;Equipo de Tierra Ligero;L. Geländeausrüstung;Lekkie wyposa¿enie terenowe;;;;;X
TECH_CMP_INFANTRY_17_2_NAME;Light Battle Equipment;Équipement de combat léger;Equipaggiamento bellico leggero;Equipo de Combate Ligero;L. Kampfausrüstung;Lekkie wyposa¿enie bitewne;;;;;X
TECH_CMP_INFANTRY_17_3_NAME;Light Weaponry;Armement léger;Armi leggere;Armamento Ligero;L. Bewaffnung;Lekkie uzbrojenie;;;;;X
TECH_CMP_INFANTRY_17_4_NAME;Light Infantry Training;Formation d'infanterie légère;Addestramento fanteria legg.;Entrenamiento de Infantería Ligera;L. Infantrie Ausbldung;Trening lekkiej piechoty;;;;;X
TECH_CMP_INFANTRY_17_5_NAME;Light Infantry Tactics;Tactiques de l'infanterie légère;Tattiche di fanteria legg.;Tácticas de Infantería Ligera;L. Infanterie Taktik;Taktyka lekkiej piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_18_NAME;1907 Mountain Infantry Division;1907 Division d'infanterie légère;Divisione di Fanteria leggera 1907;División Infantería Ligera 1907;Leichte Infanterie Division 1907;Lekka Dywizja piechoty 1907;;;;;X
SHORT_TECH_APP_INFANTRY_18_NAME;1907 Mtn. Infantry;1907 infanterie légère;Fanteria Legg. 1907;Infantería Ligera 1907;L. Infantrie 1907;L. Piechota 1907;;;;;X
TECH_CMP_INFANTRY_18_1_NAME;Light Terrain Equipment;Équipement de terrain léger;Equipaggiamento leggero;Equipo de Tierra Ligero;L. Geländeausrüstung;Lekkie wyposa¿enie terenowe;;;;;X
TECH_CMP_INFANTRY_18_2_NAME;Light Battle Equipment;Équipement de combat léger;Equipaggiamento bellico leggero;Equipo de Combate Ligero;L. Kampfausrüstung;Lekkie wyposa¿enie bitewne;;;;;X
TECH_CMP_INFANTRY_18_3_NAME;Light Weaponry;Armement léger;Armi leggere;Armamento Ligero;L. Bewaffnung;Lekkie uzbrojenie;;;;;X
TECH_CMP_INFANTRY_18_4_NAME;Light Infantry Training;Formation d'infanterie légère;Addestramento fanteria legg.;Entrenamiento de Infantería Ligera;L. Infantrie Ausbldung;Trening lekkiej piechoty;;;;;X
TECH_CMP_INFANTRY_18_5_NAME;Light Infantry Tactics;Tactiques de l'infanterie légère;Tattiche di fanteria legg.;Tácticas de Infantería Ligera;L. Infanterie Taktik;Taktyka lekkiej piechoty;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_19_NAME;1914 Mountain Infantry Division;1914 Division d'infanterie de montagne;Divisione di Fanteria da Montagna 1914;División Infantería de Montaña 1914;Gebirgsjägerdivision 1914;Dywizja piechoty górskiej 1914;;;;;X
SHORT_TECH_APP_INFANTRY_19_NAME;1914 Mtn. Infantry;1914 infanterie de montagne;Alpini 1914;Infantería de Montaña 1914;Gebirgsjäger 1914;Piech. górska 1914;;;;;X
TECH_CMP_INFANTRY_19_1_NAME;Light Terrain Equipment;Équipement de terrain léger;Equipaggiamento leggero;Equipo de Tierra Ligero;L. Geländeausrüstung;Lekkie wyposa¿enie terenowe;;;;;X
TECH_CMP_INFANTRY_19_2_NAME;Light Battle Equipment;Équipement de combat léger;Equipaggiamento bellico leggero;Equipo de Combate Ligero;L. Kampfausrüstung;Lekkie wyposa¿enie bitewne;;;;;X
