# ;HEARTS OF IRON! Doomsday;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where another integer value is inserted, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places. ('%.1f' is used in exactly the same way but for non-integer values ?  '%c%d' is used for values that are displayed with a '+' or '-' sign in front, DO NOT CHANGE, ADD, OR REMOVE!);;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;4) The characters '#' (hashmark), semicolon, '%' (percentage sign), '?' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes ? this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the colour of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;§W = white text;;;;;;;;;;X
##;§Y = orange text;;;;;;;;;;X
##;Note that the colour change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a colour change, put the code in front of each of them to be on the safe side. If only one word should have a colour change, make sure to reset the colour after the word.;;;;;;;;;;X
##;9) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string) ? however you will notice once the translation is inserted that space IS limited in quite a few areas? so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
##;;;;;;;;;;;X
SPY2COUF_4;;;;;;;;;;;X
SPY2COUF_5;;;;;;;;;;;X
SPY2COUF_6;;;;;;;;;;;X
SPY2COUF_LOG;%s failed to find any spies.;%s a échoué de trouver des espions.;%s non e' riuscito a trovare nessuna spia.;%s no ha conseguido encontrar espía alguno.;%s misslang das Auffinden von Spionen in den eigenen Reihen.;%s: Nie znaleziono ¿adnych szpiegów.;;;;;X
SPY2COUF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2COUS_SETUP;When others counter espionage succeeds;Quand quelqu'un a réussi à éliminer des espions;Quando il controspionaggio riesce;Cuando el contraespionaje de otros tenga éxito;Wenn Gegenspionage einer anderen Nation erfolgreich war;Kiedy kontrwywiad odniesie sukces;;;;;X
SPY2COUS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2COUS_1;%s has found and killed a spy;%s a éliminé un espion;%s ha trovato ed ucciso una spia;%s ha encontrado y matado a un espía;%s gelang das von Spionen;%s: Odnaleziono i zabito szpiega;;;;;X
SPY2COUS_2;from;de;da;de;aus;z:;;;;;X
SPY2COUS_3;%s;%s;%s;%s;%s gefunden und hingerichtet;%s;;;;;X
SPY2COUS_4;;;;;;;;;;;X
SPY2COUS_5;;;;;;;;;;;X
SPY2COUS_6;;;;;;;;;;;X
SPY2COUS_LOG;%s has found and killed a spy from %s.;%s a tué un espion de %s.;%s ha trovato ed ucciso una spia da %s.;%s ha encontrado y matado a un espía de %s.;%s gelang das Auffinden eines Spions aus %s. Er wurde bereits hingerichtet.;%s: Znaleziono i zabito szpiega z: %s.;;;;;X
SPY2COUS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2SMF_SETUP;When someone fails with a smear campaign against us;Quand la campagne de diffamation de quelqu'un a échoué;Quando una campagna diffamatoria fallisce;Cuando fracase una campaña de difamación contra nosotros;Wenn misslang die Inszenierung einer Hetzkampagne gegen uns.;Kiedy zawiedzie kampania oczerniaj¹ca ;;;;;X
SPY2SMF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2SMF_1;%s has failed with a smear campaign against our goverment;Le campagne de diffamation de %s a échoué;La campagna diffamatoria di %s e' fallita;%s ha fallado una campaña de difamación en contra de nuestro gobierno;%s misslang die Inszenierung einer Hetzkampagne gegen uns.;%s: Nie uda³a siê kampania oczerniaj¹ca;;;;;X
SPY2SMF_2;%s;contre;in;en;%s;w:;;;;;X
SPY2SMF_3;;%s;%s;%s;;%s;;;;;X
SPY2SMF_4;;%s;%s;%s;;%s;;;;;X
SPY2SMF_5;;;;;;;;;;;X
SPY2SMF_6;;;;;;;;;;;X
SPY2SMF_LOG;%s has failed with a smear campaign against us. %s;Nous avons échoué avec une campagne de diffamation en %s. %s;La campagna diffamatoria di %s in %s e' fallita. %s;%s ha fallado una campaña de difamación en nuestra contra. %s;%s misslang die Inszenierung einer Hetzkampagne gegen uns. %s;%s: Nie uda³a siê kampania oczerniaj¹ca w: %s. %s;;;;;X
SPY2SMF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2SMS_SETUP;When someone succeed with a smear campaign against us;Quand quelqu'un a initié une campagne de diffamation contre nous;Quando ad altri e' riuscita una campagna diffamatoria;Cuando otros tengan éxito en una campaña de difamación contra nosotros;Wenn die Inszenierung einer Hetzkampagne einer anderen Nation gelang;Kiedy innym uda siê kampania oczerniaj¹ca;;;;;X
SPY2SMS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2SMS_1;%s has succeeded with a smear campaign against our goverment;%s a initié une campagne de diffamation;La campagna diffamatoria di %s e' riuscita;%s ha tenido éxito en una campaña de difamación contra nuestro gobierno;%s gelang die Inszenierung einer Hetzkampagne ;%s: Przeprowadzono kampaniê oczerniaj¹c¹;;;;;X
SPY2SMS_2;%s;contre;in;en;%s;w:;;;;;X
SPY2SMS_3;;%s;%s;%s;;%s;;;;;X
SPY2SMS_4;;%s;%s;%s;;%s;;;;;X
SPY2SMS_5;;;;;;;;;;;X
SPY2SMS_6;;;;;;;;;;;X
SPY2SMS_LOG;%s has succeeded with a smear campaign against us. %s;%s a initié une campagne de diffamation contre %s. %s;La campagna diffamatoria di %s in %s e' riuscita. %s;%s ha tenido éxito en una campaña de difamación contra nosotros. %s;%s gelang die Inszenierung einer Hetzkampagne gegen uns. %s;%s: Uda³o siê przeprowadziæ kampaniê oczerniaj¹c¹ w: %s. %s;;;;;X
SPY2SMS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2MASSF_SETUP;When someone failed to influence the global opinion against us;Quand quelqu'un a échoué à influencer l'opinion globale;Quando altri non riescono ad influenzare l'opinione generale;Cuando otros no consigan influir la opinión mundial en nuestra contra;Wenn die Beeinflussung der Weltmeinung gegen uns misslang;Kiedy innym nie uda siê wp³yn¹c na œwiatowe pogl¹dy;;;;;X
SPY2MASSF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2MASSF_1;%s has failed to manipulate the global opinion against our country;%s a échoué à manipuler l'opinion globale;%s non e' riuscito ad influenzare l'opinione generale;%s no ha conseguido manipular la opinión global en contra de nuestro país;%s misslang die Beeinflussung der Weltmeinung gegen uns;%s: Nie uda³o siê zmanipulowaæ œwiatowych pogl¹dów:;;;;;X
SPY2MASSF_2;%s;sur;su;de;über;na temat:;;;;;X
SPY2MASSF_3;;%s;%s;%s;%s.;%s;;;;;X
SPY2MASSF_4;;%s;%s;%s;%s;%s;;;;;X
SPY2MASSF_5;;;;;;;;;;;X
SPY2MASSF_6;;;;;;;;;;;X
SPY2MASSF_LOG;%s has failed to manipulate the global opinion against us. %s;%s a échoué de manipuler opinion globale sur %s. %s;%s non e' riuscito ad influenzare l'opinione generale su %s. %s;%s no ha conseguido manipular la opinión global en nuestra contra. %s;%s misslang die Beeinflussung der Weltmeinung gegen uns. %s;%s: Nie uda³o siê zmanipulowaæ œwiatowych pogl¹dów na temat: %s. %s;;;;;X
SPY2MASSF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2MASSS_SETUP;When someone successfully influence global opinion against us;Quand autres manipulent opinion globale;Quando altri riescono ad influenzare l'opinione generale;Cuando otros tengna éxito al manipular la opinión global en nuestra contra;Wenn jemand die Weltmeinung gegen uns erfolgreich beeinflusst hat.;Kiedy innym uda siê wp³yn¹æ na œwiatowe pogl¹dy;;;;;X
SPY2MASSS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2MASSS_1;%s has succeeded in influencing the global opinion against our country;%s a réussi à influencer l'opinion globale;%s e' riuscito ad influenzare l'opinione generale;%s ha tenido éxito al manipular la opinión global en contra de nuestro país;%s gelang die Beeinflussung der Weltmeinung gegen uns.;%s: Uda³o siê wp³yn¹æ na œwiatowe pogl¹dy;;;;;X
SPY2MASSS_2;%s;sur;su;de;%s;na temat:;;;;;X
SPY2MASSS_3;;%s;%s;%s;;%s;;;;;X
SPY2MASSS_4;;%s;%s;%s;;%s;;;;;X
SPY2MASSS_5;;;;;;;;;;;X
SPY2MASSS_6;;;;;;;;;;;X
SPY2MASSS_LOG;%s has succeeded in influencing the global opinion against us. %s;%s a réussi à influencer l'opinion globale sur %s. %s;%s e' riuscito ad influenzare l'opinione generale su %s. %s;%s ha tenido éxito al manipular la opinión global en nuestra contra. %s;%s gelang die Beeinflussung der Weltmeinung gegen uns. %s;%s: Uda³o siê wp³yn¹æ na œwiatowe pogl¹dy na temat: %s. %s;;;;;X
SPY2MASSS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2BLUEF_SETUP;When someone failed to steal our blueprint;Quand quelqu'un a échoué à voler des plans;Quando altri non riescono a rubare un progetto;Cuando otros no consigan robar nuestros planos;Wenn der Diebstahl einer Blaupause durch eine andere Nation misslang;Kiedy innym nie uda siê ukraœæ planów;;;;;X
SPY2BLUEF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2BLUEF_1;%s has failed to steal one of our blueprints;%s a échoué à voler des plans;%s non e' riuscito a rubare un progetto ;%s no ha conseguido robar uno de nuestros planos ;%s misslang der Diebstahl einer unserer Blaupausen;%s: Nie uda³o siê ukraœæ planów;;;;;X
SPY2BLUEF_2;%s;de;da;a;von;z:;;;;;X
SPY2BLUEF_3;;%s;%s;%s;%s.;%s;;;;;X
SPY2BLUEF_4;;%s;%s;%s;%s;%s;;;;;X
SPY2BLUEF_5;;;;;;;;;;;X
SPY2BLUEF_6;;;;;;;;;;;X
SPY2BLUEF_LOG;%s has failed to steal blueprints from us. %s;%s a échoué de voler des plans de %s. %s;%s non e' riuscito a rubare un progetto da %s. %s;%s no ha conseguido robarnos planos. %s;%s misslang der Diebstahl einer Blaupause von uns. %s;%s: Nie uda³o siê ukraœæ planów z: %s. %s ;;;;;X
SPY2BLUEF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2BLUES_SETUP;When someone managed to steal our blueprints;Quand quelqu'un a volé des plans;Quando altri riescono a rubare un progetto;Cuando otros tengan éxito al robar nuestros planos;Wenn der Diebstahl einer unserer Blaupausen durch eine andere Nation gelang;Kiedy innym uda siê ukraœæ plany ;;;;;X
SPY2BLUES_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2BLUES_1;%s has succeeded in stealing the blueprints;%s ont volé les plans;%s e' riuscito a rubare un progetto per;%s ha conseguido robar unos planos;%s gelang der Diebstahl unserer Blaupause ;%s: Uda³o siê ukraœæ plany:;;;;;X
SPY2BLUES_2;for;pour;di;a;für;do;;;;;X
SPY2BLUES_3;%s;%s;%s;(%s);%s;%s;;;;;X
SPY2BLUES_4;from us;de;da;a;.;z:;;;;;X
SPY2BLUES_5;%s;%s;%s;%s;%s;%s;;;;;X
SPY2BLUES_6;;;;;;;;;;;X
SPY2BLUES_LOG;%s has succeeded in stealing the blueprint for %s from us. %s;%s ont volé les plans pour %s de %s. %s;%s e' riuscito a rubare un progetto per %s da %s. %s;%s ha tenido éxito al robarnos los planos de %s. %s;%s gelang der Diebstahl einer Blaupause für '%s' von uns.  %s;%s: Uda³o siê ukraœæ plany: %s z: %s. %s;;;;;X
SPY2BLUES_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2DTEF_SETUP;When someone failed to delay our techteam;Quand quelqu'un a échoué à ralentir une équipe de recherche;Quando altri non riescono a rallentare un gruppo di ricerca;Cuando otros no consigan sabotear a nuestro equipo técnico;Wenn es jemandem misslingt unser Techteam zu behindern;Kiedy innym nie uda siê opóŸniæ badañ;;;;;X
SPY2DTEF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST INFORMATION;RAPORT WYWIADU;;;;;X
SPY2DTEF_1;%s has failed to delay one of our techteams;%s ont échoué à ralentir une équipe de recherche;%s non e' riuscito a rallentare un gruppo di ricerca;%s no ha conseguido sabotear a uno de nuestros equipos técnicos;%s ist es misslungen eines unserer Techteams zu behindern.;%s: Nie uda³o siê opóŸniæ badañ;;;;;X
SPY2DTEF_2;%s;de;in;en;%s;w:;;;;;X
SPY2DTEF_3;;%s;%s;%s;;%s;;;;;X
SPY2DTEF_4;;%s;%s;%s;;%s;;;;;X
SPY2DTEF_5;;;;;;;;;;;X
SPY2DTEF_6;;;;;;;;;;;X
SPY2DTEF_LOG;%s has failed to delay our techteam. %s;%s ont échoué de ralentir une équipe de recherche de %s;%s non e' riuscito a rallentare un gruppo di ricerca in %s.;%s no ha conseguido en sabotear a nuestro equipo técnico.;%s ist es misslungen eines unserwer Techteams zu behindern. %s;%s: Nie uda³o siê opóŸniæ badañ w: %s.;;;;;X
SPY2DTEF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2DTES_SETUP;When someone succeeded to delay our techteam;Quand quelqu'un a ralenti une équipe de recherche;Quando altri riescono a rallentare un gruppo di ricerca;Cuando otros tengan éxito al sabotear a uno de nuestros equipos técnicos.;Wenn es jemandem gelingt eines unserer Forschungsteam zu behindern;Kiedy innym uda siê opóŸniæ badania;;;;;X
SPY2DTES_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST INFORMATION;RAPORT WYWIADU;;;;;X
SPY2DTES_1;%s has succeeded in delaying;%s a ralenti;%s e' riuscito a rallentare;%s ha conseguido sabotear;%s hat erfolgreich;%s: Uda³o siê;;;;;X
SPY2DTES_2;the techteam;équipe de recherche;un gruppo di ricerca;al equipo técnico;des Forschungsteam;opóŸniæ badania:;;;;;X
SPY2DTES_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY2DTES_4;%s;en;in;en;in ;w:;;;;;X
SPY2DTES_5;;%s;%s;%s;%s;%s;;;;;X
SPY2DTES_6;;%s;%s;%s;in seiner Forschung behindert.\n%s;%s;;;;;X
SPY2DTES_LOG;%s has succeeded in delaying our techteam %s. %s;%s a ralenti l'équipe %s en %s. %s;%s e' riuscito a rallentare un gruppo di ricerca %s in %s. %s;%s ha tenido éxito al sabotear a nuestro equipo técnico %s. %s;%s hat erfolgreich unser Forschungsteam %s behindert. %s.;%s: Uda³o siê opóŸniæ badania %s w: %s. %s;;;;;X
SPY2DTES_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2PRODS_SETUP;When someone managed to delay our production;Quand quelqu'un a saboté notre production;Quando altri riescono a rallentare la produzione;Cuando otros consigan sabotear nuestra producción;Wenn die Behinderung unserer Produktion durch eine andere Nation gelang;Kiedy innym uda siê opóŸniæ produkcji;;;;;X
SPY2PRODS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2PRODS_1;%s has disrupted the production;%s a reussi à saboter notre production;%s e' riuscito a interrompere la produzione;%s ha conseguido sabotear la producción;%s gelang die Behinderung der Produktion ;Pañstwu: %s Uda³o siê opóŸniæ produkcji:;;;;;X
SPY2PRODS_2;of;du;di;de;von;do:;;;;;X
SPY2PRODS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY2PRODS_4;%s;en;in;en;%s.;w:;;;;;X
SPY2PRODS_5;;%s;%s;%s;;%s;;;;;X
SPY2PRODS_6;;%s;%s;%s;;%s;;;;;X
SPY2PRODS_LOG;%s has disrupted the production of %s. %s;%s a reussi à saboter la production du %s en %s. %s;%s Abbiamo interrotto la produzione di %s in %s. %s;%s ha interrumpido la producción de %s. %s;%s gelang die Behinderung unserer Produktion von %s. %s.;Pañstwu: %s uda³o siê opóŸniæ produkcji: %s do: %s. %s;;;;;X
SPY2PRODS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2PRODF_SETUP;When someone fail to delay our production;Quand quelqu'un a échoué à ralentir notre production;Quando altri non riescono a rallentare la produzione;Cuando otros no consigan sabotear nuestra producción;Wenn die Behinderung unserer Produktion durch eine andere Nation misslang;Kiedy innym nie uda siê opóŸniæ produkcji;;;;;X
SPY2PRODF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2PRODF_1;%s has failed to delay our production;%s a échoué à ralentir notre production;%s non e' riuscito a rallentare la produzione;%s no ha conseguido sabotear nuestra producción;%s misslang die Behinderung der Produktion ;%s: Nie uda³o siê opóŸniæ produkcji;;;;;X
SPY2PRODF_2;%s;en;in;en;in;w:;;;;;X
SPY2PRODF_3;;%s;%s;%s;%s.;%s;;;;;X
SPY2PRODF_4;;%s;%s;%s;%s;%s;;;;;X
SPY2PRODF_5;;;;;;;;;;;X
SPY2PRODF_6;;;;;;;;;;;X
SPY2PRODF_LOG;%s has failed to delay our production. %s;%s a échoué de ralentir la production en %s. %s;%s non e' riuscito a rallentare la produzione in %s;%s no ha conseguido sabotear nuestra producción. %s;%s misslang die Behinderung der Produktion in %s. %s;%s: nie uda³o siê opóŸniæ produkcji w: %s. %s;;;;;X
SPY2PRODF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2FPS_SETUP;When someone fund partisans in our country;Quand quelqu'un a financé des rebelles;Quando altri finanziano i partigiani;Cuando otros financien a partisanos en nuestro país;Wenn die Finanzierung von Partisanen in unserer Nation gelang;Kiedy inni zaopatruj¹ partyzantów w finanse;;;;;X
SPY2FPS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2FPS_1;%s has successfully funded partisans;%s a financé des rebelles;%s e' riuscito a finanziare i partigiani;%s ha conseguido financiar a partisanos;%s gelang die Finanzierung von Partisanen;Pañstwo: %s zasili³o finansowo partyzantów;;;;;X
SPY2FPS_2;in;en;in;en;in;w:;;;;;X
SPY2FPS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY2FPS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY2FPS_5;;;;;;;;;;;X
SPY2FPS_6;;;;;;;;;;;X
SPY2FPS_LOG;%s has successfully funded partisans in %s. %s;%s a financé des rebelles en %s %s;%s e' riuscito a finanziare i partigiani in %s. %s;%s ha conseguido financiar a partisanos en %s. %s;%s gelang die Finanzierung von Partisanen in %s. %s;Pañstwu: %s uda³o siê zasiliæ finansowo partyzantów w: %s. %s;;;;;X
SPY2FPS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2FPF_SETUP;When someone fail to fund partisans in our country;Quand quelqu'un a échoué à financer des rebelles;Quando altri non riescono a finanziare i partigiani;Cuando otros no consigan financiar a partisanos en nuestro país;Wenn die Finanzierung von Partisanen in unserer Nation misslang;Kiedy innym nie uda siê zaopatrzyæ partyzantów w finanse;;;;;X
SPY2FPF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2FPF_1;%s has failed to fund partisans;%s a échoué à financer des rebelles;%s non e' riuscito a finanziare i partigiani;%s no ha conseguido financiar a partisanos;%s misslang die Finanzierung von Partisanen ;Pañstwu: %s nie uda³o siê zasiliæ finansowo partyzantów;;;;;X
SPY2FPF_2;in;en;in;en;in;w:;;;;;X
SPY2FPF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY2FPF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY2FPF_5;;;;;;;;;;;X
SPY2FPF_6;;;;;;;;;;;X
SPY2FPF_LOG;%s has failed to fund partisans in %s, %s;%s a échoué à financer des rebelles en %s. %s;%s non e' riuscito a finanziare i partigiani in %s. %s;%s no ha conseguido financiar a partisanos en %s. %s;%s misslang die Finanzierung von Partisanen in %s. %s;Pañstwu: %s nie uda³o siê zasiliæ finansowo partyzantów w: %s. %s;;;;;X
SPY2FPF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2ASF_SETUP;When someone failed to assassinate our minister;Quand quelqu'un a échoué à assassiner un ministre;Quando altri non riescono ad assassinare un ministro;Cuando otros no consigan asesinar a nuestro ministro;Wenn die Ermordung eines Ministers einer anderen Nation misslang.;Kiedy innym nie uda siê zabiæ ministra;;;;;X
SPY2ASF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2ASF_1;%s tried but failed to assassinate;%s a échoué à assassiner ;%s non e' riuscito ad assassinare un ministro;%s ha intentado, asesinar sin, conseguirlo a;%s misslang die Ermordung ;Pañstwu: %s nie uda³o siê zabiæ:;;;;;X
SPY2ASF_2;the minister;le ministre;il ministro;el ministro;von;ten ministra;;;;;X
SPY2ASF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY2ASF_4;%s;en;in;en;%s;w:;;;;;X
SPY2ASF_5;;%s;%s;%s;;%s;;;;;X
SPY2ASF_6;;%s;%s;%s;;%s;;;;;X
SPY2ASF_LOG;%s tried but failed to assassinate %s. %s;%s a échoué à assassiner %s en %s. %s;%s non e' riuscito ad assassinare %s in %s. %s;%s ha intentado, asesinar sin, conseguirlo a %s. %s;%s misslang die Ermordung von %s. %s;Pañstwu: %s nie uda³o siê zabiæ: %s w: %s. %s;;;;;X
SPY2ASF_BTN1;Ok;Ok;Ok;Aceptar;OK;Ok;;;;;X
#;;;;;;;;;;;X
SPY2ASS_SETUP;When someone assassinate our minister;Quand quelqu'un a assassiné un ministre;Quando altri riescono ad assassinare un ministro;Cuando otros asesinen a uno de nuestros ministros;Wenn die Ermordung eines unserer Minister durch eine andere Nation gelang;Kiedy inni zabij¹ ministra;;;;;X
SPY2ASS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2ASS_1;%s has assassinated;%s a assassiné ;%s ha assassinato;%s ha asesinado;%s gelang die Ermordung ;%s: Zabito:;;;;;X
SPY2ASS_2;the minister;le ministre;il ministro;el ministro;von;ten ministra;;;;;X
SPY2ASS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY2ASS_4;%s;en;in;en;%s;w:;;;;;X
SPY2ASS_5;;%s;%s;%s;;%s;;;;;X
SPY2ASS_6;;%s;%s;%s;;%s;;;;;X
